,stock_id,date,證券名稱,處置條件,處置措施,處置內容,處置開始時間,處置結束時間,分時交易,key_date
1937,30477,2024-07-04,訊舟七,因連續3個營業日達本中心作業要點第四條第一項第一款,第一次處置,訊舟科技股份有限公司國內第七次有擔保轉換公司債(代號：30477)因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自113年07月05日起10個營業日(113年07月05日至113年07月18日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2024-07-05,2024-07-18,5.0,2024-08-28 10:33:17.223902
1938,30477,2024-07-09,訊舟七,因連續3個營業日達本中心作業要點第四條第一項第一款,第二次處置,訊舟科技股份有限公司國內第七次有擔保轉換公司債(代號：30477)最近30個營業日內曾發布處置，又因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自113年07月10日起10個營業日(113年07月10日至113年07月23日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每20分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2024-07-10,2024-07-23,20.0,2024-08-28 10:33:17.223902
1939,30477,2024-07-11,訊舟七,轉(交)換公司債之標的證券經本中心或臺灣證券交易所發布處置,第一次處置,上市公司訊舟科技股份有限公司股票(代號：3047)因最近10個營業日內有6個營業日經臺灣證券交易所公布注意交易資訊，依本中心「櫃檯買賣公布或通知注意交易資訊暨處置作業要點」第六條規定，爰自113年07月12日起10個營業日(113年07月12日至113年07月25日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)對訊舟科技股份有限公司國內第七次有擔保轉換公司債(代號：30477)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。惟訊舟科技股份有限公司國內第七次有擔保轉換公司債前經本中心發布處置，其中113年7月12日至113年7月23日(如遇休市、有價證券停止買賣、全日暫停交易則順延執行)仍應改以人工管制之撮合終端機執行撮合作業(約每20分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2024-07-12,2024-07-25,5.0,2024-08-28 10:33:17.223902
1940,30477,2024-07-12,訊舟七,因連續3個營業日達本中心作業要點第四條第一項第一款,第二次處置,訊舟科技股份有限公司國內第七次有擔保轉換公司債(代號：30477)最近30個營業日內曾發布處置，又因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自113年07月15日起10個營業日(113年07月15日至113年07月26日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每20分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2024-07-15,2024-07-26,20.0,2024-08-28 10:33:17.223902
1941,3048,2025-09-01,益登,連續三次,第一次處置,"１處置原因：該有價證券之交易，連續三個營業日達本公司「公布注意交易資訊」標準。
２處置期間：自民國一百十四年九月二日起至一百十四年九月十五日﹝十個營業日，如遇：ａ有價證券最後交易日在處置期間，僅處置至最後交易日，ｂ有價證券停止買賣、全日暫停交易則順延執行，ｃ開休市日變動則調整處置迄日〕。
３處置措施：
ａ以人工管制之撮合終端機執行撮合作業（約每五分鐘撮合一次）。
ｂ投資人每日委託買賣該有價證券數量單筆達十交易單位或多筆累積達三十交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。
ｃ信用交易部分，應收足融資自備款或融券保證金。有關信用交易了結部分，則依相關規定辦理。
",2025-09-02,2025-09-15,5.0,2025-09-01 10:33:17.463286
1955,3051,2021-12-14,力特,連續三次,第一次處置,１處置原因：該有價證券之交易，連續三個營業日達本公司「公布注意交易資訊」標準。２處置期間：自民國一百十年十二月十五日起至一百十年十二月二十八日﹝十個營業日，如遇：ａ有價證券最後交易日在處置期間，僅處置至最後交易日，ｂ有價證券停止買賣、全日暫停交易則順延執行，ｃ開休市日變動則調整處置迄日〕。３處置措施：ａ以人工管制之撮合終端機執行撮合作業（約每五分鐘撮合一次）。ｂ投資人每日委託買賣該有價證券數量單筆達十交易單位或多筆累積達三十交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。,2021-12-15,2021-12-28,5.0,2023-12-01 10:33:19.063937
1965,3055,2025-04-14,蔚華科,連續三次,第一次處置,"１處置原因：該有價證券之交易，連續三個營業日達本公司「公布注意交易資訊」標準。
２處置期間：自民國一百十四年四月十五日起至一百十四年四月二十八日﹝十個營業日，如遇：ａ有價證券最後交易日在處置期間，僅處置至最後交易日，ｂ有價證券停止買賣、全日暫停交易則順延執行，ｃ開休市日變動則調整處置迄日〕。
３處置措施：
ａ以人工管制之撮合終端機執行撮合作業（約每五分鐘撮合一次）。
ｂ投資人每日委託買賣該有價證券數量單筆達十交易單位或多筆累積達三十交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。
ｃ信用交易部分，應收足融資自備款或融券保證金。有關信用交易了結部分，則依相關規定辦理。
",2025-04-15,2025-04-28,5.0,2025-04-14 10:33:17.976860
1967,3057,2021-04-28,喬鼎,連續三次,第一次處置,１處置原因：該有價證券之交易，連續三個營業日達本公司「公布注意交易資訊」標準。２處置期間：自民國一百十年四月二十九日起至一百十年五月十三日﹝十個營業日，如遇：ａ有價證券最後交易日在處置期間，僅處置至最後交易日，ｂ有價證券停止買賣、全日暫停交易則順延執行，ｃ開休市日變動則調整處置迄日〕。３處置措施：ａ以人工管制之撮合終端機執行撮合作業（約每五分鐘撮合一次）。ｂ投資人每日委託買賣該有價證券數量單筆達十交易單位或多筆累積達三十交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。,2021-04-29,2021-05-13,5.0,2023-12-01 10:33:19.063937
1968,3058,2021-04-12,立德,連續三次,第一次處置,１處置原因：該有價證券之交易，連續三個營業日達本公司「公布注意交易資訊」標準。２處置期間：自民國一百十年四月十三日起至一百十年四月二十六日﹝十個營業日，如遇：ａ有價證券最後交易日在處置期間，僅處置至最後交易日，ｂ有價證券停止買賣、全日暫停交易則順延執行，ｃ開休市日變動則調整處置迄日〕。３處置措施：ａ以人工管制之撮合終端機執行撮合作業（約每五分鐘撮合一次）。ｂ投資人每日委託買賣該有價證券數量單筆達十交易單位或多筆累積達三十交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。ｃ信用交易部分，應收足融資自備款或融券保證金。有關信用交易了結部分，則依相關規定辦理。,2021-04-13,2021-04-26,5.0,2023-12-01 10:33:19.063937
1969,3058,2023-02-23,立德,連續五次,第一次處置,１處置原因：該有價證券之交易，連續五個營業日達本公司「公布注意交易資訊」標準。２處置期間：自民國一百十二年二月二十四日起至一百十二年三月十三日﹝十個營業日，如遇：ａ有價證券最後交易日在處置期間，僅處置至最後交易日，ｂ有價證券停止買賣、全日暫停交易則順延執行，ｃ開休市日變動則調整處置迄日〕。３處置措施：ａ以人工管制之撮合終端機執行撮合作業（約每五分鐘撮合一次）。ｂ投資人每日委託買賣該有價證券數量單筆達十交易單位或多筆累積達三十交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。,2023-02-24,2023-03-13,5.0,2023-12-01 10:33:19.063937
1970,3058,2023-04-21,立德,連續三次,第一次處置,１處置原因：該有價證券之交易，連續三個營業日達本公司「公布注意交易資訊」標準。２處置期間：自民國一百十二年四月二十四日起至一百十二年五月八日﹝十個營業日，如遇：ａ有價證券最後交易日在處置期間，僅處置至最後交易日，ｂ有價證券停止買賣、全日暫停交易則順延執行，ｃ開休市日變動則調整處置迄日〕。３處置措施：ａ以人工管制之撮合終端機執行撮合作業（約每五分鐘撮合一次）。ｂ投資人每日委託買賣該有價證券數量單筆達十交易單位或多筆累積達三十交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。,2023-04-24,2023-05-08,5.0,2023-12-01 10:33:19.063937
