Date,Stock_id,t_label_first,condition_first,interval_first,event_start_date_first,event_end_date_first,relative_day_first,gap_days_first,calendar_relative_day_first,t_label_second,condition_second,interval_second,event_start_date_second,event_end_date_second,relative_day_second,gap_days_second,calendar_relative_day_second,t_label_third,condition_third,interval_third,event_start_date_third,event_end_date_third,relative_day_third,gap_days_third,calendar_relative_day_third,t_label_fourth,condition_fourth,interval_fourth,event_start_date_fourth,event_end_date_fourth,relative_day_fourth,gap_days_fourth,calendar_relative_day_fourth,t_label_level_5,condition_level_5,interval_level_5,event_start_date_level_5,event_end_date_level_5,relative_day_level_5,gap_days_level_5,calendar_relative_day_level_5,t_label_level_6,condition_level_6,interval_level_6,event_start_date_level_6,event_end_date_level_6,relative_day_level_6,gap_days_level_6,calendar_relative_day_level_6,t_label_level_7,condition_level_7,interval_level_7,event_start_date_level_7,event_end_date_level_7,relative_day_level_7,gap_days_level_7,calendar_relative_day_level_7,t_label_level_8,condition_level_8,interval_level_8,event_start_date_level_8,event_end_date_level_8,relative_day_level_8,gap_days_level_8,calendar_relative_day_level_8,t_label_level_9,condition_level_9,interval_level_9,event_start_date_level_9,event_end_date_level_9,relative_day_level_9,gap_days_level_9,calendar_relative_day_level_9,t_label_level_10,condition_level_10,interval_level_10,event_start_date_level_10,event_end_date_level_10,relative_day_level_10,gap_days_level_10,calendar_relative_day_level_10,t_label_level_11,condition_level_11,interval_level_11,event_start_date_level_11,event_end_date_level_11,relative_day_level_11,gap_days_level_11,calendar_relative_day_level_11,t_label_level_12,condition_level_12,interval_level_12,event_start_date_level_12,event_end_date_level_12,relative_day_level_12,gap_days_level_12,calendar_relative_day_level_12,t_label_level_13,condition_level_13,interval_level_13,event_start_date_level_13,event_end_date_level_13,relative_day_level_13,gap_days_level_13,calendar_relative_day_level_13,t_label_level_14,condition_level_14,interval_level_14,event_start_date_level_14,event_end_date_level_14,relative_day_level_14,gap_days_level_14,calendar_relative_day_level_14,t_label_level_15,condition_level_15,interval_level_15,event_start_date_level_15,event_end_date_level_15,relative_day_level_15,gap_days_level_15,calendar_relative_day_level_15,t_label_level_16,condition_level_16,interval_level_16,event_start_date_level_16,event_end_date_level_16,relative_day_level_16,gap_days_level_16,calendar_relative_day_level_16,t_label_level_17,condition_level_17,interval_level_17,event_start_date_level_17,event_end_date_level_17,relative_day_level_17,gap_days_level_17,calendar_relative_day_level_17,t_label_level_18,condition_level_18,interval_level_18,event_start_date_level_18,event_end_date_level_18,relative_day_level_18,gap_days_level_18,calendar_relative_day_level_18,t_label_level_19,condition_level_19,interval_level_19,event_start_date_level_19,event_end_date_level_19,relative_day_level_19,gap_days_level_19,calendar_relative_day_level_19,t_label_level_20,condition_level_20,interval_level_20,event_start_date_level_20,event_end_date_level_20,relative_day_level_20,gap_days_level_20,calendar_relative_day_level_20,t_label_level_21,condition_level_21,interval_level_21,event_start_date_level_21,event_end_date_level_21,relative_day_level_21,gap_days_level_21,calendar_relative_day_level_21,t_label_level_22,condition_level_22,interval_level_22,event_start_date_level_22,event_end_date_level_22,relative_day_level_22,gap_days_level_22,calendar_relative_day_level_22,t_label_level_23,condition_level_23,interval_level_23,event_start_date_level_23,event_end_date_level_23,relative_day_level_23,gap_days_level_23,calendar_relative_day_level_23
2020-02-06,1325,s+1,連續三次,5.0,2020-02-05,2020-02-18,1.0,0.0,1.0,s-2,連續三次,20.0,2020-02-10,2020-02-21,-2.0,0.0,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-07,1325,s+2,連續三次,5.0,2020-02-05,2020-02-18,2.0,0.0,2.0,s-1,連續三次,20.0,2020-02-10,2020-02-21,-1.0,0.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10,1325,s+3,連續三次,5.0,2020-02-05,2020-02-18,3.0,2.0,5.0,s+0,連續三次,20.0,2020-02-10,2020-02-21,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-11,1325,s+4,連續三次,5.0,2020-02-05,2020-02-18,4.0,0.0,6.0,s+1,連續三次,20.0,2020-02-10,2020-02-21,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-12,1325,s+5,連續三次,5.0,2020-02-05,2020-02-18,5.0,0.0,7.0,s+2,連續三次,20.0,2020-02-10,2020-02-21,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-13,1325,s+6,連續三次,5.0,2020-02-05,2020-02-18,6.0,0.0,8.0,s+3,連續三次,20.0,2020-02-10,2020-02-21,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-21,1325,s-3,最近十個營業日已有六次,5.0,2020-04-24,2020-05-08,-3.0,67.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-22,1325,s-2,最近十個營業日已有六次,5.0,2020-04-24,2020-05-08,-2.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-23,1325,s-1,最近十個營業日已有六次,5.0,2020-04-24,2020-05-08,-1.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-24,1325,s+0,最近十個營業日已有六次,5.0,2020-04-24,2020-05-08,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-27,1325,s+1,最近十個營業日已有六次,5.0,2020-04-24,2020-05-08,1.0,2.0,3.0,s-3,連續三次,20.0,2020-04-30,2020-05-14,-3.0,2.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28,1325,s+2,最近十個營業日已有六次,5.0,2020-04-24,2020-05-08,2.0,0.0,4.0,s-2,連續三次,20.0,2020-04-30,2020-05-14,-2.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-29,1325,s+3,最近十個營業日已有六次,5.0,2020-04-24,2020-05-08,3.0,0.0,5.0,s-1,連續三次,20.0,2020-04-30,2020-05-14,-1.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30,1325,s+4,最近十個營業日已有六次,5.0,2020-04-24,2020-05-08,4.0,0.0,6.0,s+0,連續三次,20.0,2020-04-30,2020-05-14,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-04,1325,s+5,最近十個營業日已有六次,5.0,2020-04-24,2020-05-08,5.0,3.0,10.0,s+1,連續三次,20.0,2020-04-30,2020-05-14,1.0,3.0,4.0,s-2,連續三次,20.0,2020-05-06,2020-05-19,-2.0,3.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-05,1325,s+6,最近十個營業日已有六次,5.0,2020-04-24,2020-05-08,6.0,0.0,11.0,s+2,連續三次,20.0,2020-04-30,2020-05-14,2.0,0.0,5.0,s-1,連續三次,20.0,2020-05-06,2020-05-19,-1.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-06,1325,s+7,最近十個營業日已有六次,5.0,2020-04-24,2020-05-08,7.0,0.0,12.0,s+3,連續三次,20.0,2020-04-30,2020-05-14,3.0,0.0,6.0,s+0,連續三次,20.0,2020-05-06,2020-05-19,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,1325,s+8,最近十個營業日已有六次,5.0,2020-04-24,2020-05-08,8.0,0.0,13.0,s+4,連續三次,20.0,2020-04-30,2020-05-14,4.0,0.0,7.0,s+1,連續三次,20.0,2020-05-06,2020-05-19,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,1325,e+0,最近十個營業日已有六次,5.0,2020-04-24,2020-05-08,9.0,0.0,14.0,s+5,連續三次,20.0,2020-04-30,2020-05-14,5.0,0.0,8.0,s+2,連續三次,20.0,2020-05-06,2020-05-19,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-18,1325,s-3,連續三次,20.0,2020-05-21,2020-06-03,-3.0,9.0,-3.0,s+6,連續三次,20.0,2020-04-30,2020-05-14,6.0,9.0,18.0,s+3,連續三次,20.0,2020-05-06,2020-05-19,3.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-19,1325,s-2,連續三次,20.0,2020-05-21,2020-06-03,-2.0,0.0,-2.0,s+7,連續三次,20.0,2020-04-30,2020-05-14,7.0,0.0,19.0,e+0,連續三次,20.0,2020-05-06,2020-05-19,4.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-20,1325,s-1,連續三次,20.0,2020-05-21,2020-06-03,-1.0,0.0,-1.0,,,,,,,,,e+1,連續三次,20.0,2020-05-06,2020-05-19,5.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-21,1325,s+0,連續三次,20.0,2020-05-21,2020-06-03,0.0,0.0,0.0,s-3,連續三次,20.0,2020-05-26,2020-06-08,-3.0,0.0,-5.0,e+2,連續三次,20.0,2020-05-06,2020-05-19,6.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-22,1325,s+1,連續三次,20.0,2020-05-21,2020-06-03,1.0,0.0,1.0,s-2,連續三次,20.0,2020-05-26,2020-06-08,-2.0,0.0,-4.0,e+3,連續三次,20.0,2020-05-06,2020-05-19,7.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,1325,s+2,連續三次,20.0,2020-05-21,2020-06-03,2.0,2.0,4.0,s-1,連續三次,20.0,2020-05-26,2020-06-08,-1.0,2.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-26,1325,s+3,連續三次,20.0,2020-05-21,2020-06-03,3.0,0.0,5.0,s+0,連續三次,20.0,2020-05-26,2020-06-08,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-27,1325,s+4,連續三次,20.0,2020-05-21,2020-06-03,4.0,0.0,6.0,s+1,連續三次,20.0,2020-05-26,2020-06-08,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-28,1325,s+5,連續三次,20.0,2020-05-21,2020-06-03,5.0,0.0,7.0,s+2,連續三次,20.0,2020-05-26,2020-06-08,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-29,1325,s+6,連續三次,20.0,2020-05-21,2020-06-03,6.0,0.0,8.0,s+3,連續三次,20.0,2020-05-26,2020-06-08,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-21,1325,s-3,最近十個營業日已有六次,5.0,2020-07-24,2020-08-06,-3.0,52.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-22,1325,s-2,最近十個營業日已有六次,5.0,2020-07-24,2020-08-06,-2.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-23,1325,s-1,最近十個營業日已有六次,5.0,2020-07-24,2020-08-06,-1.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-24,1325,s+0,最近十個營業日已有六次,5.0,2020-07-24,2020-08-06,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-27,1325,s+1,最近十個營業日已有六次,5.0,2020-07-24,2020-08-06,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-01,1325,s-1,連續三次,5.0,2023-12-04,2023-12-15,-1.0,1221.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-04,1325,s+0,連續三次,5.0,2023-12-04,2023-12-15,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-05,1325,s+1,連續三次,5.0,2023-12-04,2023-12-15,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-06,1325,s+2,連續三次,5.0,2023-12-04,2023-12-15,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-07,1325,s+3,連續三次,5.0,2023-12-04,2023-12-15,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-22,1337,s-3,連續三次,5.0,2020-09-25,2020-10-13,-3.0,0.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-23,1337,s-2,連續三次,5.0,2020-09-25,2020-10-13,-2.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-24,1337,s-1,連續三次,5.0,2020-09-25,2020-10-13,-1.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-25,1337,s+0,連續三次,5.0,2020-09-25,2020-10-13,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-28,1337,s+1,連續三次,5.0,2020-09-25,2020-10-13,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-06,1342,s-3,連續三次及當日沖銷標準,5.0,2022-12-09,2022-12-26,-3.0,0.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07,1342,s-2,連續三次及當日沖銷標準,5.0,2022-12-09,2022-12-26,-2.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-08,1342,s-1,連續三次及當日沖銷標準,5.0,2022-12-09,2022-12-26,-1.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09,1342,s+0,連續三次及當日沖銷標準,5.0,2022-12-09,2022-12-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-12,1342,s+1,連續三次及當日沖銷標準,5.0,2022-12-09,2022-12-26,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
